,rating,title,text,parent_asin,category
2337,4.0,A more authentic choice compared to tea bags!,"Very tasty tea. I recommend doing it the Irish way. Pour a little milk or cream in your cup first while you wait for the tea to steep. Give it a good 3-5 minutes to steep before pouring. Sweeten according to taste. I think I prefer Bewleys tea for flavor, but this is a good option.",B0000DC2VN,Grocery_and_Gourmet_Food
2338,4.0,Excellent flavor,"Excellent flavor! If you are looking for a very ""green"", earthy taste, this is a wonderful option. I have been seeking a Yerba with a flavor profile akin to this for a while now. The actual quality of the herb if wonderful, very clean leaves with a good ratio of twigs.<br /><br />There are a few things to consider, however.<br /><br />Firstly, this is a ""luxury"" yerba. For ~12 USD you can get TWICE the amount of Targui of Cruz de Malta, and for a few more dollars, Playadito. I personally think the price on this should be just a smidgen cheaper for what you get. However, I wouldn't consider it a deal-breaker.<br /><br />On the topic of bang for your buck, this mate has a very short cycle. I notice a steep drop-off in potency and flavor after 2 cycles. Again, not the worst thing, but keep that in mind if you are an all-day drinker. Furthermore, this Yerba seems to have increasing difficulty in keeping its shape with every cycle. By the third cycle you will be constantly re-shaping your herb in the gourd. You can see this in the pictures I've provided. I am on cycle ~5-6 and the leaves have almost completely lost their stickiness.<br /><br />Overall I would definitely recommend this. It has a few too many issues to be my go-to Yerba, but it is a wonderful break up from the (my) day-to-day mundanity of Cruz de Malta and Taragui. Just make sure you are using a ""flat"" style bombilla, you WILL find yourself reshaping your mate often.",B07KGH9P5H,Grocery_and_Gourmet_Food
2339,4.0,great,Works great!!  My husband loves to put pepper on everything and this has not failed yet.  You get a little thicker pieces but we love it.,B007M6JL46,Grocery_and_Gourmet_Food
2340,4.0,Best chips in the world,"These potato chips are made in Michigan where I am from. Now living in Florida they are not sold here. I was pleased to be able to get on Amazon, however pricey. Also some of the bags are a little crushed which is disappointing. All in all I will order again.",B08QZBTWYT,Grocery_and_Gourmet_Food
2341,4.0,Four Stars,As described!,B01DWEZB5E,Grocery_and_Gourmet_Food
2342,4.0,certified organic kakadu plum juice,"I believe the kakadu plum juice is a worthwhile product, but it does not taste as good as I hoped it would. I do take it because I enjoy natural products",B00AE9S4OQ,Grocery_and_Gourmet_Food
2343,4.0,the inner cover was opened/some of the mint must have spilled or taken off ;bottle was only3/4 full,"i use this product in most turkish foods ie turkish yogurt soup, dolmas, , salads, eggplant dishes-since i cannot buy fresh, i buy dried which is as good---BUT NOT ALREADY OPENED AND SOME AMOUNT SPILLED OR TAKEN OUT. REALLY DISAPPOINTED",B01MRAXTUU,Grocery_and_Gourmet_Food
2344,4.0,It’s worth it,The bag containing the product was torn on the side.<br />Good thing they had it shipped is a plastic bag.<br />Good thing I had two stainless containers at home.,B071NR9YLW,Grocery_and_Gourmet_Food
2345,4.0,Yum but expensive,My go- to for the holidays& I'm not even a vegetarian...delicious but expensive,B097Q8HPFJ,Grocery_and_Gourmet_Food
2346,4.0,a little bitter but good and light,I liked it better than others!!!! You need to add stevia or a sweetener to it for a latte.  I like it for lattes.  There is better powder out there with sweetners but of course not as heahtly! I mix with light soy milk and add two packets of stevia into the heated milk and put over ice!  Starbucks has 210 calories.....,B00EJRRMBA,Grocery_and_Gourmet_Food
2347,4.0,"Light and crispy snacks with a variety of good, unique flavors in nice, resealable packaging","These are good grazing snacks! They're light and crispy with a sweet coconut flavor. My favorite from this variety pack was the cinnamon flavor, but I also enjoyed the turmeric ginger quite a bit. The spices were somewhat subtle but they gave the flavors depth and warmth. I was surprised by the spiciness of the black pepper garlic and chili lime flavors! They were more intense than I expected. I wasn't sure how the savory flavors would pair with the sweetness of the coconut, but I would say they complement each other pretty well. Overall, I enjoyed these snacks. The packaging is pretty cute and colorful which I liked as well. It's nice that the bags are resealable. The cinnamon flavor I ate in one sitting (over time) but the other three I munched on over a few days, so being able to keep them fresh in their original packaging was nice.",B08MHXZJ98,Grocery_and_Gourmet_Food
2348,4.0,Mediocre,Tasted good. Awfully small and they come in glass ramekins. You're paying for packaging mostly. The flavor was good though.,B07XQN3V95,Grocery_and_Gourmet_Food
2349,4.0,Like the taste of this juice.,Sastisfied with the delivery.  I received it within a week.  The taste is a little sweet but not too sweet.  Kind of like a sweet pineapple taste.  Will order again.  Wish this was available at local grocery stores.,B0084PUE0Y,Grocery_and_Gourmet_Food
2350,4.0,We didn't like them as much as normal soft pretzels but thats ...,Had a little bit of an off taste to them. They came thawed not frozen and we froze them so that might have altered the taste. Maybe it was just the type being Bavarian I'm not sure. We didn't like them as much as normal soft pretzels but thats not to say there was anything wrong with them. Giving 4 stars because I think it was more our tatse than the product itself that made us not like them and they don't deserve to be discredited for that.,B01LQTGF8Y,Grocery_and_Gourmet_Food
2351,4.0,Excellent quality,Good flavorful product,B08WJMVYT2,Grocery_and_Gourmet_Food
2352,4.0,"Cool, but pricey and ‘melts black’","It’s more…chunks than flakes.  Small rounded chunks.  Still looks cool and is plenty salty.<br /><br />As it melts it leaves black behind so while it’s great for presentation, that look fades fast.  It’s also very pricey for what it is.  I still like it, but wouldn’t buy again.",B081TN2VZZ,Grocery_and_Gourmet_Food
2353,4.0,Chill with the price hikes!!!!,It was l like 6 dallors last time I ordered what are you all doing??? Ugh. Well the taste good as hell and thats it.,B0BT18YXHC,Grocery_and_Gourmet_Food
2354,4.0,Delicious but a TAD too sweet and quite tiny...,"I just bought one of these from a local store because I've been eyeing this 16 pack here for a while and I'm kinda glad I never ended up buying it here. While it's quite delicious, it's a TAD too sweet and the portion size is quite tiny.",B000JJJLKM,Grocery_and_Gourmet_Food
2355,4.0,Worth a try,"Good but with the addition of a little kielbasa, outstanding. My wife is of Ukranian ancestry. I know good birscht when I taste it. Not as good as her mother made, but very good!",B0752YH51H,Grocery_and_Gourmet_Food
2356,4.0,I will take my Brittle with a side of Peanut,"I must first preface this review with the fact that I am a texture eater above flavor, and when it comes to sweets a specific texture appeals to my palate.  While this brand appeals to my subjective desires for a hard, candy like, texture, it may not appeal to the broader audience for peanut brittle.  If you are expecting a buttery, melt in your mouth, experience with each bite, this may not be the ""brittle for you"".  However, if you are the type to enjoy your peanut brittle as a hard candy like texture that becomes chewy - warning, may stick to your teeth - this is your product.<br /><br />When it comes to peanut brittle, the star of the show is peanuts.  Yet, in this case, that seems to be the supporting role.  As the size of the can clearly suggests, the brittle is broken down into pieces.  As I dived into the glory that is peanut brittle, I noticed that some pieces are rich with peanut while other pieces were completely devoid of peanuts, and of course there were pieces that fall in the ""in between"".  Overall, by ratio of the foregoing I feel the title describes the product in a few words - at least in my experience.<br /><br />Of course not all people are texture eaters, and in that case taste is the focus and the product tastes pretty good whether you eat a piece with peanuts, or not.  However, this product is more of a hard candy bar than peanut brittle.  Brittle suggests it breaks easily in the mouth but this one takes a bit of force, which is why I feel it compares to hard candy.  Yet, if a hard candy taste of peanut, sugar and syrup with a hint of butterscotch (at least how my palate interprets the taste) is how you like your ""peanut brittle"", you will not be disappointed.<br /><br />The final attribute for all well produced peanut brittle products is how much of the product is in bits (like bars) versus pieces (as in shattered).  Unfortunately, it is hard to say.  The first time I had purchased the product, there were more bits than pieces.  The second time it was the opposite.  Obviously, this outcome is partially reliant upon how gently the product is handled during delivery.<br /><br />In conclusion, it depends upon where you fall as a lover of peanut brittle.  Are you in it for the brittle, or for the peanuts?  If you are in for the brittle, and like your brittle in a hard candy texture, this may be your product. If your idea of the perfect peanut brittle is laden with ""peanuts"", and or expect each bite to melt in your mouth with little effort when it comes to chewing, you should seek your peanut brittle elsewhere.",B007ZZAGP2,Grocery_and_Gourmet_Food
2357,4.0,Best bottled tea I've had,"This is the best bottled tea I've found. It's just what it says -- sweet without being too sweet. All the other bottled teas I've tried have had 2 to 3 times as much sugar in them. I also think honey complements the taste of green tea better than just sugar or HFCS. The tea isn't as strong as what I brew myself, but it's by far the best bottled tea I've been able to find in stores! I had to order a case to have some on hand since most stores near me don't carry it!",B0BHKWPGX2,Grocery_and_Gourmet_Food
2358,4.0,Fresh taste,This EVO has a clean fresh taste with a spicy after taste that's real tasty. The product was delivered before the use by date and I would buy it again if I can not find it at the store.,B0CG3Q42VJ,Grocery_and_Gourmet_Food
2359,4.0,Soozy’s breads are great,"This is second only Soozy’s Super-Seed Bread. I thought I’d never get to eat bread again. Such a welcome surprise to find Soozy’s brand breads, that a no-dairy or egg keto dieter can enjoy!",B0BHWN3FPY,Grocery_and_Gourmet_Food
2360,4.0,A big find as a great replacement for other snacks too dangerous for T2 diabetics,A delicious and low glycemic snack that's very satisfying when you have the urge to eat something &quot;crunchy&quot;.  The only negative is that it's somewhat messy to eat with your hands because it's very crumbly and the chocolate pieces can be messy.  But it's been a big find for me as a great replacement for other snacks too dangerous for T2 diabetics.,B01H0AE242,Grocery_and_Gourmet_Food
2361,4.0,TRUE COLORS,Great Color!<br /><br />I have tried MANY food coloring.  This gel paste was perfect for tinting homemade marshmallow fondant.  The color blends easily and stays to its true tint.<br /><br />Pros<br />You do not need a whole lot of gel to accomplish the color you are going for.,B002L3RV9C,Grocery_and_Gourmet_Food
2362,4.0,Leaked in transit,"It came in its own bag and still leaked in the box. Maybe it's because I live at high altitude, but it was kinda gross having sauce all over the swaddle blanket, which was thankfully in its own bag and not intended as a gift.",B07889L744,Grocery_and_Gourmet_Food
2363,4.0,Four Stars,Makes your lips a little numb when drinking it.,B00A7ANTRO,Grocery_and_Gourmet_Food
2364,4.0,Good! Flavor a bit bland,"My Iberia Yellow Rice came promptly, had a good seal, no ingredients that weren't supposed to be there, and is a good product. The reviews I read show how lots of people do not read what they are looking at. The ingredient list clearly described dehydrated peppers and includes the chicken ingredients. The things people mistook for critters are the dehydrated peppers, not anything else, and are a good addition to the rice. :) This rice cooks up well, just like the directions, and was a good addition to our meal this evening.  Tthe slight acrid edge on the flavor is the turmeric, so not a problem, as this will also be a starting base for Spanish Rice iwith beef, chili powder etc. and tomato sauce perhaps. I love the color, and the addition of peas to the meal really made it cheery and colorful for this time.  Having something all new to us was pleasant, and all in all I would buy this again. :) The one star less is only for the addition of the food coloring to the product. The turmeric would be enough!! :)  Thank you for packing this rice in a jar as well. Bags can be broken so easily.",B09B8J37N1,Grocery_and_Gourmet_Food
2365,4.0,I only used this once to make blueberry muffins and was extremely pleased with the results,"I purchased this at my local grocery store (Stop & Shop) when it was on sale. I've tried at least a dozen different kinds of all-purpose GF flour mixes. In all fairness, I only used this once to make blueberry muffins and was extremely pleased with the results. Tasted just like regular gluten-filled muffins. I have not tried it to make a cake, cinnamon buns or other baked goods so I cannot vouch for its effectiveness - however based on other reviews, I might avoid that route. I bought this for just under $6 - I would not spend $18 on Amazon for this.",B00OKI1LBA,Grocery_and_Gourmet_Food
2366,4.0,Tasty but fragile,The ones that survived cooking were delicious. Slightly sweet lobster and crab that actually tastes like crab.<br /><br />Do NOT cook at a rolling boil. The water should be barely simmering when you drop these in and be GENTLE. Any breach in the pasta and the filling is ruined.,B07N3G1GNZ,Grocery_and_Gourmet_Food
2367,4.0,Fruity Taste,Kind of taste like fruit of loops. I didn’t like it but my grandson loved it. It was very sticky on the hands. Great quality popcorn though. If you like fruity popcorn this is the only way to go.,B0C7HJY2XW,Grocery_and_Gourmet_Food
2368,4.0,Terrific Yeast but........,"The yeast is wonderful, but there were no instructions on how to open the air-sealed storage container. There must be a way that does not involve sharp objects and destroying the package but I couldn't figure it out, and there were no instructions. Seriously irritating!",B082ZRBD77,Grocery_and_Gourmet_Food
2369,4.0,chef boyardee whole grain abc's with meatballs,"well, the sauce was better than i anticipated. but then again i'm not a canned pasta person. this product was purchased for my endentous 97 yr old mother and works well under the circumstances. the price was right. ring top lid for easier opening.  more than 2 small meatballs was a shock. secure case packaging.",B003XUHGRO,Grocery_and_Gourmet_Food
2370,4.0,Delicious and thick. Love it!,"Delicious, very good Greek yogurt, you can't tell the difference with the mooore expensive ones.",B07W5TD361,Grocery_and_Gourmet_Food
2371,4.0,Taste,Great taste,B0BN7FVDTS,Grocery_and_Gourmet_Food
2372,4.0,Balloons are prettier and better quality than the rainbow,"Pretty just as pictured. The balloons look nicer than the rainbow, rainbow looks like just cut from paper,  looks cheap. Hence 4 stars.",B0791YWSW3,Grocery_and_Gourmet_Food
2373,4.0,"It's substantial, not a candy bar at all","Tastes good - and I feel like I've eaten ""real"" food instead of more junk.  It's a bit like gravel in texture, hehe,  but I guess that's part of what makes it real.",B0BX69BF92,Grocery_and_Gourmet_Food
2374,4.0,"Like it ,, but size and amount in pack not loving that....",Like the beef jerky and the snack pack but not the size of the pack hardly any meat in it the pack is about 6 inches tall 4 inches wide and the beef jerky only fill up 2 inches of the pack....... But other than that the beef jerky is tasty,B0BVWNXZVZ,Grocery_and_Gourmet_Food
2375,4.0,Barley brings better bagels,"It is what it says it is pretty much. I cannot really know if it’s really organic. I do not think anyone uses it alone, just as an ingridient and it’s good for that. The jar is TERRIBLE and it just drips everywhere and gets stuck under the lip and in the cap but this review is written by me not nitpickky Nancy. Shipping from England took ages.",B0013GAGUO,Grocery_and_Gourmet_Food
2376,4.0,I wish it had more rind,I like my marmalade with lots of the orange peel in it - nice and chewy.  I think this brand used to have more.  But at least it made with the right kind of oranges.,B09BG4RS6V,Grocery_and_Gourmet_Food
2377,4.0,Good Value,came in a timely manner. You will have to arrange the leaves and flowers as it comes all bunched up for shipping but that makes it your own creation in a sense. I think that for the money it is a good value as a gift.,B00WTDBJW4,Grocery_and_Gourmet_Food
2378,4.0,Broken can,"When I got the box, everything was in it.  One can of chili had been squished and was everywhere.  I cleaned it up but lost one can.",B0BWKWH342,Grocery_and_Gourmet_Food
2379,4.0,Amazing but small,"I had failed to read that it is 3.5oz only so when I got it, I was a bit disappointed as with that price, I expected a larger tub.  It is about the size of half of a yogurt or one of the disposable cup of ice cream.  Nonetheless, the favor is really good!  just make sure you know that you are not getting a big tub of butter! I give it a 4 because of the favor and knocked off 1 star because of the price.",B07R3XX13M,Grocery_and_Gourmet_Food
2380,4.0,Good but expensive.,Good but expensive.,B0823CKH32,Grocery_and_Gourmet_Food
2381,4.0,Taste great,"Bought these for my wife, she loved them, great flavor",B07K3NFWTK,Grocery_and_Gourmet_Food
2382,4.0,"It has a good flavor, not overpowering, excellent on chicken.","Primarily use this on boneless, skinless, chicken breast on the smoker, but love it.<br />Tried on burgers and it was ok but not likely to repeat.<br />I have used it as an overnight rub and a 1-2 hour rub, both are excellent but better overnight.<br />It has a good flavor, nothing overpowering in the ingredients like some.<br />And the lower sodium is a huge plus.<br />It was recommended to me by a friend and<br />I have recommended this to friends since and would to others as well.",B083XWJMQL,Grocery_and_Gourmet_Food
2383,4.0,Tasty,"Tasty, Full of flavor a good snack.",B00BW861Q6,Grocery_and_Gourmet_Food
2384,4.0,Expensive,Seems expensive for the amount.,B071S2735V,Grocery_and_Gourmet_Food
2385,4.0,STRONG Pea Flavor; GREAT Energy Booster!,"The flavor isn't my favorite, but this is a GREAT vegan protein flavor. This straight up taste like pulverized dried green peas with a hint of peanut and I didn't get a hint of vanilla or anything else. The texture is also grittier than I prefer, specifically when mixing with water alone (10/10 would NOT recommend doing this, based solely on the flavor and texture).<br /><br />On a positive note, I mixed it with a smoothie and it was surprisingly good (works VERY good with berries and bananas, somehow giving off chocolate notes). My kids loved it too which DEFINITELY makes me happy. Additionally, this powder consistently gives me a healthy buzz of energy that doesn't cause a crash which is really nice.<br /><br />I would absolutely recommend this powder, just wanted to describe my experiences in hopes that it'll help one of you make your decision.",B08B73LZFC,Grocery_and_Gourmet_Food
2386,4.0,Good product and tastes good too.,Good taste and good sugar free alternative to similar products containing other artificial sweetners. Really enjoy the Better Bowls instant puddings and will certainly purchase again.,B00DYSZHY4,Grocery_and_Gourmet_Food
2387,4.0,Costco green tea is my favorite cheap tea,"My family buys one of these boxes at Costco every month or two.  Kirkland is the Costco house brand, so people selling it here are just buying it at Costco and reselling the boxes at profit. Costco charges $12 per box.<br /><br />This tea has a much stronger flavor that cheap green tea like Lipton. I really like it, but I guess flavor is a personal thing (else no one would buy limp Lipton).<br /><br />Flavor doesn't compare to what you get at a good Japanese restaurant or tea house, but you can only expect so much from 12 cent tea bags.<br /><br />""Matcha blend"" means you get a small amount of matcha powder in each tea bag. Make sure you pour that into your cup. Don't throw it out!<br /><br />I'm only giving this 4 stars out of 5 because the price here is so much more expensive than Costco.",B000WB1YSE,Grocery_and_Gourmet_Food
2388,4.0,This the 2nd time I ordered this great saver,This the 2nd time I ordered this in 7 mos and I will keep ordering the item as it saves me cooking time,B0BDDGMBDB,Grocery_and_Gourmet_Food
2389,4.0,"Generally good coffee pods, but inconsistent taste","We have been buying SF  Organic Rainforest Coffee pods for several years. Like the idea that they are not plastics to add to our landfills and oceans. The taste is failry full bodied but not over powering, This last batch seemed to be more acidic or bitter than previous similar purchases. My wife had the same impression.  I guess it's hard to maintain consistency. Pods come packed 12 to a plastic bag that is hard to re -close. If you use  all of the pods within a few days this should not be a problem.",B09PSVCKXS,Grocery_and_Gourmet_Food
2390,4.0,I wish they would've cushioned this bottle in the box ...,"I wish they would've cushioned this bottle in the box. When we received it, the bottle was busted and sauce was everywhere inside the box.",B000JMAVXA,Grocery_and_Gourmet_Food
2391,4.0,I love Lifesavers,"Lifesavers are great. This is the second time buying them, but the first time they shipped they came in a big sealed bag with the Lifesavers logo and this time it was just a plain zip locked bag with no logo. This makes me question whether or not these are actual Lifesavers brand. I did try a couple and they do taste very good, so they may be brand, but when something changes, it can cause concern. I drive with Uber/Lyft and I love to put these out for clients to have on hand before they reach their destination. Overall price is excellent and product tastes good, I was just aware of the bag changes and the no label this time with an unsealed bag this time and a sealed bag last time.",B07DFNYGJL,Grocery_and_Gourmet_Food
2392,4.0,Too much trouble,"The candy was fine, once you got into it.  It came in a bucket/jar that had a broken handle and each individual piece was wrapped in cellophane which means scattered wrappers or keeping a trash can near the candy dish.  It just does not work for us.",B005OL6LXA,Grocery_and_Gourmet_Food
2393,4.0,My family previously enjoyed the preserved lemons from Williams Sonoma,"My family previously enjoyed the preserved lemons from Williams Sonoma, but they discontinued our brand.  After trying L'Epicurien, they are a close second.  The lemons themselves are very well done.  They are whole, which I wasn't expecting, but that was not a problem.  The only thing I would have preferred is for the brine to be more tangy, not just salty.  The WS variety included lemon juice in the brine which brought out the acidity a bit more.<br /><br />That said, this is a very good product.  We will definitely buy again.",B001EOWBRQ,Grocery_and_Gourmet_Food
2394,4.0,Becoming a staple in my repertoire of non-soda tasty drinks,"I really like the flavors, although they could be a bit stronger. I also really miss the cherry and cacao flavor which is probably my favorite, but has been sold out for a while now. I think if you're looking for strong flavors and/or carbonation like with soda, you're probably going to be a tad disappointed, but I do find these very refreshing anyway.",B0BFGJ6R8N,Grocery_and_Gourmet_Food
2395,4.0,"Not bad, not bad at all","Being a long time fan of the piggy skins, and having tried a ""microwave bag"" version of u-cook-em rinds, I wanted to try something that wasn't drowning in packaging. And I'm happy with these tasty nuggets. I find in my fairly powerful microwave that i have to run a small plate of the condensed pieces (as they're shipped) for at least 1:45 (package says try 90 seconds to start) and I don't think it's my imagination that after these are taken out of the nuke chamber, they start to contract a bit.<br />But, when you consider that you can get a fresh, hot plate of puffy rinds in very short order, these are well worth the price. Of course you can get a trash-bag full of rinds at warehouse stores and other venues for a couple few bucks but for fresh eating at home, the only thing I'd compare these to is fryin' up a batch and these are hugely more convenient.<br />On a 10 point scale, I'd give these a 7 but on the Zon's 5 star system, I have to go with 4.",B002O5QWD8,Grocery_and_Gourmet_Food
2396,4.0,Rather inexpensive,"Beans don't smell as rich as other brands I've gotten before, but that's to be expected because these beans are rather inexpensive.  I soaked beans in vodka, waiting a few months to see how the vanilla will turn out.",B0B5MLSS9J,Grocery_and_Gourmet_Food
2397,4.0,EZ Chewy Crispy Pizza Crust -- very strong herb flavor,"Produces a nice chewy and crispy pizza crust.  Simple to make.  Word of caution though, it has a very, very strong herb flavor.  If this isn't your thing, don't get this crust.",B0CBLYL2QJ,Grocery_and_Gourmet_Food
2398,4.0,Price is high,Very flavorful. Kind of expensive for no more then you get.,B08P1VTMCT,Grocery_and_Gourmet_Food
2399,4.0,Love Organic Herbs and Spices!,"I love to purchase organic herbs and spices for my kitchen, and Simply Organic never fails to please me.  The poppy seed was no different.",B085Q47X7T,Grocery_and_Gourmet_Food
2400,5.0,Delicioso,Delicioso!! Balance perfecto. Me encanta que no es ácido. Perfecto para tomar en cualquier momento.,B0937JHGTX,Grocery_and_Gourmet_Food
2401,5.0,Great product,"I bought these for a barbecue everybody loved them even non-vegans. We added our little touch of pepper, salt and chipotle to the patty. Made two sliders out of one patty.",B074YGZ77H,Grocery_and_Gourmet_Food
2402,5.0,I need to cancel future orders pertaining to sweet treats.,"I need to remove the automatic ordering of this item.  I do not want to receive anymore of these treats.  My family cannot eat these sweet treats any longer. Please, I have tried to delete this item from my purchases and it just appears again. Please REMOVE this from my basket.  Please help!<br /><br />There's noting wrong with the item, it is good and fine.  I just can't eat the sweet treats anymore. Thank you!<br />(786) 301-1489",B071XHP12B,Grocery_and_Gourmet_Food
2403,5.0,Tasty and fresh,Good taste and freshness. The thin sticks are better than the fat ones.,B07HL4XQLM,Grocery_and_Gourmet_Food
2404,5.0,Recommended,"If you love boiled peanuts, and you are not in the south where you can buy them along the roadside, than this is the next best thing. My husband has already gone through the third bag, he boils them up and stores them in the frig. They are really good!",B00U6MCG2M,Grocery_and_Gourmet_Food
2405,5.0,Good coffee,"Nice variety of coffee. Each pack makes 2 pots, for me.  Would like to see a decaf pack.  Makes a nice gift.",B001ETCS8S,Grocery_and_Gourmet_Food
2406,5.0,"Lipton Pyramid Tea Bags, Spiced Cinnamon Chai","I'm so glad I tried this tea, Lipton Pyramid Tea Bags, Spiced Cinnamon Chai -it smells and tastes delicious and is smooth and soothing. It is my new favorite, even better than my usual green tea with honey. Would be great if it came in a bigger package.",B00I8GOMZW,Grocery_and_Gourmet_Food
2407,5.0,Great peanut brand.,Living in Virginia years ago I loved this peanut.  I mixed with raisins and chocolate chips for a treat.  Shared with my elderly neighbor ladies.  Yum,B0BVWRHSRD,Grocery_and_Gourmet_Food
2408,5.0,Tastes like I remember,I like that these are not sugar coated like so many that are on the market today.  The flavor is good - just like I remember from years ago when I live in PA.  So glad to find them at Amazon!,B0023USCV4,Grocery_and_Gourmet_Food
2409,5.0,Fantastic Condition,"I was incredibly hesitant to order chocolate from the UK over amazon, but my desperation for some home comforts outweighed my concerns and I am glad they did!<br />The chocolate arrived un-melted and in perfect condition, even though I live in Louisiana now. Now I get to show all my american friends and colleagues, how truly inferior Hersheys is to real chocolate!<br />I really missed the rich creaminess of Galaxy chocolate.",B00EYAB3OO,Grocery_and_Gourmet_Food
2410,5.0,Long-Time User,"I must admit that I cancelled this order for my Equal Spoonful sweetener because I ordered it too late to arrive when I needed it to.  My fault completely.  However, as a long-time user of the product, I wanted to write my opionion on it.<br /><br />When I first began using Equal (known as Nutrasweet back then), I needed to lose 30 pounds and I was getting 1500 calories a day just from my coffee (creamer and sugar were very calorie dense).  Without changing my diet except for using Equal in my coffee, I lost that 30 pounds and another 10 in about 8 months.  And, no, I didn't add exercise because I was already active.<br /><br />The flavor was not unlike sugar and I can bake with it if I choose ... just not anything like fruit pies that rely on real sugar to help create the juice.  I keep in in my sugar bowl and guests cannot tell the difference.<br /><br />I tried newer sweeteners as they came out, but when Splenda almost gave me kidney failure within a week of using it, I went back to my Equal and will never change.<br /><br />Don't believe all the stories you may hear about Equal turning to fomaldehyde in one's stomach or anything else.  They are NOT true!!!  One would have to use hundreds of large containers of Equal at one time to create any type of health risk, and the risk does not increase at all with continued use.  Do not believe the hype and don't believe the claims by the sweeteners that claim to be natural.  The only natural sweetener available is SUGAR.<br /><br />If you don't want sugar, Equal Spoonful is the way to go!",B0011WKF8I,Grocery_and_Gourmet_Food
2411,5.0,Correcting a previous review,I gave a bad review for the wrong seller!  This product was just as desriped and shipped perfectly and on time.,B007GZLX2G,Grocery_and_Gourmet_Food
2412,5.0,great product and size,This is perfect for my needs. I only use a Tablespoon or two in my vegetable red curry dish which I don't make often. This works great and takes up no room in my fridge if I only use a little of it.,B00FDUNN6K,Grocery_and_Gourmet_Food
2413,5.0,Good chili by the case.,"This is good tasting chili, better than Hormel or stagg. It's a little bit thin but no tomato taste. Can't complain would buy again if price was right, would recommend on taste alone.",B0BM9WNWZW,Grocery_and_Gourmet_Food
2414,5.0,Delicious,"This white and dark chocolate Keto snack bar is delicious, nutritious and an easy way to quench hunger.",B09FYH1KVB,Grocery_and_Gourmet_Food
2415,5.0,rose petals,"Great smell, a lot of product. Healthy, good to drink and smoke with an mixes other herbs well.",B07HLFXH56,Grocery_and_Gourmet_Food
2416,5.0,Best tasting coffee I have ever had!,"I usually buy this coffee from the source site but, they didn't want to honor their discount on this product so, I went with Amazon and got it faster anyway.  This coffee is probably the safest coffee on the planet and is actually good for our body.  I will continue to buy it until I either stop drinking coffee or, die....",B0BG8TF29H,Grocery_and_Gourmet_Food
2417,5.0,Best roasting coffee for medium dark roast!!,"Best coffee I have tasted. I use a small hand roaster. There is nothing like fresh roasted coffee in the morning, afternoon, and evening.",B0B6RGK91W,Grocery_and_Gourmet_Food
2418,5.0,WAKE UP CALL,This will definitely get you going in the morning and no hassle whatsoever.  It tastes great and goes down easy.,B0C7RP6FXJ,Grocery_and_Gourmet_Food
2419,5.0,Love this stuff,"Great for on the go, add little creamer to mine and out the door I go!",B01EN6KSG2,Grocery_and_Gourmet_Food
2420,5.0,Great flavor.,Delicious,B08XXSBCLX,Grocery_and_Gourmet_Food
2421,5.0,Tastes great.,I love coconut oil. This is really tasty stuff and I used to make my own in Costa Rica. 5-Stars from this blue collar hippy.,B093F2YGVF,Grocery_and_Gourmet_Food
2422,5.0,Be careful how you water these beautiful little bonsai trees,"I ordered 3 bonsai from 9GreenBox after doing quite a bit of research (I'm a librarian).  One for me, one for my 13 year old step-son, and one for my husband.  They arrived on April 16th, 2013, impressively packaged (I live in Alaska!) with damp soil and in very good shape. My husband didn't water his enough in the beginning (he thought I was watering it!) and his died within the first month.  The other two are thriving.  I pruned mine into an interesting shape right away, while my step-son waited and just let his do its own thing.  His (pictured in the customer provided photos section with our grey cat Osiris) has had a lot of new growth in the 4 months that we've owned it.  It was kind of round with a curved trunk to start, and with the new growth it looks more like a bonsai with the needles stretching out on both sides. Mine doesn't look as nice, but it still looks great.  I'm hoping to wire it soon, so that the branches on one side start to grow in the opposite direction.<br /><br />My advice would be to leave it alone for the first few months before starting to prune/wire it up.  As for watering, we thoroughly water them as soon as the soil seems to be completely dried out.  We didn't want to over water them.  We keep them on a sunny window ledge.  Obviously when there are many sunny days in a row, we end up watering them more often then when it's damp and cool out.  You just have to check on them every couple of days when it's sunny, and once a week or so when it's not sunny.  That's about it.  We haven't fertilized them or anything yet, though I may start giving them a little Miracle Grow once a month or so.  I know there's special bonsai fertilizer but hopefully I can make due with Miracle Grow or equivalent.  Anyway, bottom line I would highly recommend getting a bonsai from this company.  We have had countless pleasure from taking care of and admiring our little trees!",B000XY08PK,Grocery_and_Gourmet_Food
2423,5.0,"Tender, Juicy, Will order again","The Ribs in our community stores were expensive picked over leaving the worse slaps. It was Holliday week, I wasn't surprised.<br />Browsing the meat department these ribs looked great. I ordered two packs, big family and we were all delighted I plan to order more soon Delicious",B0728GFXC3,Grocery_and_Gourmet_Food
2424,5.0,Good quality and reasonable price.,Authentic and good quality. Clean.,B0009OA17Y,Grocery_and_Gourmet_Food
